user_key,age,gender,date,itemID,itemDescription,brand,category,amount,price,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,10/06/2020 00:00, mp-00001589, ESPRESSO 1882 קפה טחון ESPRESSO בוואקום אדום, ESPRESSO 1882,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפה ארוז אספרסו ', ' גורמה']",1,49,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,10/06/2020 00:00,618214, לייף לייף קידס בקבוק נירוסטה 500 מ\ל ספיידרמן דגם שחור, לייף,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'בקבוקי שתייה לילדים']",1,24.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,10/10/2021 00:00, mp-00022029, גרעיני עפולה פקאן טבעי, גרעיני עפולה,"[' מזון ומשקאות', 'פיצוחים ופירות יבשים']",1,49,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,10/10/2021 00:00,560990, אוראו THINS עוגיות ממולאות קרם שוקולד, אוראו,"[' מזון ומשקאות', 'מאפים ולחמים', 'עוגות ומאפים מתוקים']",1,9.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,10/10/2021 00:00, mp-00001589, ESPRESSO 1882 קפה טחון ESPRESSO בוואקום אדום, ESPRESSO 1882,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפה ארוז אספרסו ', ' גורמה']",2,49,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,10/10/2021 00:00,618215, לייף לייף קידס בקבוק נירוסטה 500 מ\ל LOL, לייף,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'בקבוקי שתייה לילדים']",3,24.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,10/10/2021 00:00, mp-00034512, CAMELBAK כוס יין תרמוס WINE TUMBLER INSULATED, CAMELBAK,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'כוסות תרמיות']",3,155,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,16/04/2022 00:00,623284, STARBUCKS קפסולות קפה  ברקפסט רוסט, STARBUCKS,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפסולות קפה']",2,21.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,16/04/2022 00:00,613234, ויסוצקי תה ירוק לימונית לואיזה עם ויטמינים C ו-D, ויסוצקי,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'תה', 'חליטות וסוגי תה אחרים']",1,26.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,16/04/2022 00:00,472092, נסטלה פיטנס עוגיות עם חמוציות, נסטלה,"[' מזון ומשקאות', 'מזון בריאות', 'עוגיות בריאות']",4,11.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,16/04/2022 00:00, mp-00049534, Picture Organic בקבוק שתייה HAMPTON BOTTLE, Picture Organic,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'בקבוקי שתייה']",1,139,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,01/06/2020 00:00,504702, מאסט גומי לעיסה ללא סוכר בטעם ספירמינט עדין, מאסט,"[' מזון ומשקאות', 'חטיפים וממתקים', 'מסטיקים']",2,10,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,01/06/2020 00:00,641999, לייף אול אין משקה מי חלבון בטעם פירות יער, לייף,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'משקאות אנרגיה ואיזוטוני']",1,15.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,01/06/2020 00:00,517427, גייקובס קרוננג קפה נמס מיובש בהקפאה, גייקובס,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפה נמס']",5,9.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,01/06/2020 00:00, mp-00006418, Bialetti קפה גורמה בטעם אגוזי לוז, Bialetti,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפה ארוז אספרסו ', ' גורמה']",5,30,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,01/06/2020 00:00,464798, אנרגי פריכיות אורז חום מלא עם תחתית שוקולד חלב, אנרגי,"[' מזון ומשקאות', 'מזון בריאות', 'קרקרי בריאות']",3,8.9,,
2ef514bd810b43c0bf8689af3f44e5b3,25,female,01/06/2020 00:00, mp-00006419, Bialetti קלסיקו  קפה טחון למקינטה, Bialetti,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפה ארוז אספרסו ', ' גורמה']",2,30,,
8b00236bde6545d78a8581a22d649660,47,female,04/05/2020 00:00,616968, GLOW HUB סופר סרום קליל להענקת מראה עור אחיד מועשר באוכמניות ותה שחור, GLOW HUB,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'סרום וטיפול בעור']",4,55,,
8b00236bde6545d78a8581a22d649660,47,female,04/05/2020 00:00, mp-00006933, PETEX אבקה לבישום ומניעת ריחות לחול חתולים, PETEX,"[' בעלי חיים', 'חתולים', 'חול']",1,29,,
8b00236bde6545d78a8581a22d649660,47,female,04/05/2020 00:00,627379, Disney LOL סט איפור אובלי, Disney,"[' קוסמטיקה', 'ערכות איפור', 'ערכות איפור']",5,39.9,,
8b00236bde6545d78a8581a22d649660,47,female,04/05/2020 00:00,610536, NOLA LOLA פצצת אמבט בניחוח פאפיה ומלון, NOLA LOLA,"[' טיפוח', 'אמבט וניקוי גוף', 'פצצות אמבטיה']",4,12.9,,
8b00236bde6545d78a8581a22d649660,47,female,04/11/2022 00:00, mp-00005561, Now fresh נאו פרש חתול גור, Now fresh,"[' בעלי חיים', 'חתולים', 'מזון יבש לחתולים']",5,185,,
8b00236bde6545d78a8581a22d649660,47,female,04/11/2022 00:00,191874, CLINIQUE ALL ABOUT EYES קרם עיניים עשיר המטשטש עיגולים שחורים ונפיחות, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם עיניים']",5,159.2,,
8b00236bde6545d78a8581a22d649660,47,female,04/11/2022 00:00,563585, פלמוליב סבון מוצק מועשר בתמציות קמומיל וויטמין E, פלמוליב,"[' טיפוח', 'אמבט וניקוי גוף', 'סבון מוצק']",1,16.9,,
8b00236bde6545d78a8581a22d649660,47,female,04/11/2022 00:00,638834, GARNIER SKIN NATURALS קרם לחות BB בתוספת גוון, GARNIER,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לחות', 'ליום']",4,39.9,,
8b00236bde6545d78a8581a22d649660,47,female,02/08/2021 00:00, mp-00021526, Premio חטיף סטיק לחתול בטעם קטניפ, Premio,"[' בעלי חיים', 'חתולים', 'חטיפים לחתולים']",4,5.5,,
8b00236bde6545d78a8581a22d649660,47,female,02/08/2021 00:00,528527, CARELINE MULTI EFFECT קרם יום SPF25, CARELINE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לחות', 'ליום']",5,35.9,,
8b00236bde6545d78a8581a22d649660,47,female,02/08/2021 00:00, mp-00021568, Churu חטיף צורו לחתול בטעם עוף ושרימפס, Churu,"[' בעלי חיים', 'חתולים', 'חטיפים לחתולים']",1,14,,
8b00236bde6545d78a8581a22d649660,47,female,02/08/2021 00:00, mp-00006902, PETEX קערת נירוסטה תחתית נגד החלקה, PETEX,"[' בעלי חיים', 'אביזרי האכלה ושתייה', 'קערות אוכל ושתייה']",2,19,,
8b00236bde6545d78a8581a22d649660,47,female,20/02/2022 00:00, mp-00007140, Best שלישיית קיסמי אוזניים פלסטיק בקופסא, Best,"[' טיפוח', 'אמבט וניקוי גוף', 'מקלוני צמר גפן']",4,14,,
8b00236bde6545d78a8581a22d649660,47,female,20/02/2022 00:00,468859, PAYOT ULTRA-DOUCEUR דאודורנט, PAYOT,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'טיפוח גוף']",2,44.2,,
8b00236bde6545d78a8581a22d649660,47,female,20/02/2022 00:00,542722, NEUTROGENA  HYDRO BOOST גל ניקוי לפנים, NEUTROGENA ,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'ניקוי פנים']",1,59.9,,
8b00236bde6545d78a8581a22d649660,47,female,20/02/2022 00:00, mp-00055650, כליל סבון רחצה צמחי תה ירוק ושמן זית, כליל,"[' טיפוח', 'אמבט וניקוי גוף', 'גל רחצה']",1,29,,
8b00236bde6545d78a8581a22d649660,47,female,20/02/2022 00:00, mp-00036008, Care&Beauty Line סבון ים המלח שמן זית והדס, Care&Beauty Line,"[' טיפוח', 'אמבט וניקוי גוף', 'סבון מוצק']",4,15,,
8b00236bde6545d78a8581a22d649660,47,female,20/02/2022 00:00,626014, מוסטלה קרם לחות מועשר לפנים לעור רגיל, מוסטלה,"[' טיפוח', 'דרמוקוסמטיקה']",3,54.9,,
8b00236bde6545d78a8581a22d649660,47,female,02/01/2022 00:00,607262, KIEHLS שמן הזנה לטיפוח הזקן, KIEHLS,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'מוצרי טיפוח לגבר']",3,129,,
8b00236bde6545d78a8581a22d649660,47,female,02/01/2022 00:00,643774, BYNETA BRILLANT BRONZE גל לשיזוף עצמי, BYNETA,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'שיזוף עצמי']",4,149,,
8b00236bde6545d78a8581a22d649660,47,female,02/01/2022 00:00,342655, CLINIQUE SUN BROAD קרם הגנה לפנים SPF50, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'הגנה מפני השמש']",4,87.2,,
31ef10d1806b4576b93e1337d856b827,36,male,23/05/2020 00:00, mp-00035710, Head PERF Polo II Shirt M חולצות פולו, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",5,269.9,,
31ef10d1806b4576b93e1337d856b827,36,male,23/05/2020 00:00,15632, סולגאר קומפלקס ויטמיני B בתוספת צמחים, סולגאר,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'קומפלקסים ושילובים']",2,81.9,,
31ef10d1806b4576b93e1337d856b827,36,male,23/05/2020 00:00, mp-00036148, Head CLUB CARL T-Shirt M חולצת טי שארט, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",4,109.9,,
31ef10d1806b4576b93e1337d856b827,36,male,23/05/2020 00:00,622309, תנובה GO WHEY אבקה חלבון בטעם שוקולד, תנובה GO,"[' בריאות', 'תוספי תזונה', 'תזונת ספורט', 'אבקות חלבון']",4,299.9,,
31ef10d1806b4576b93e1337d856b827,36,male,19/09/2020 00:00, mp-00053540, NAUTICA קפוצון לגבר, NAUTICA,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'טרנינג - זקט וחלק עליון']",5,349,,
31ef10d1806b4576b93e1337d856b827,36,male,19/09/2020 00:00, mp-00036049, Head POWER Shorts M מכנס מנדף, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",3,209.9,,
31ef10d1806b4576b93e1337d856b827,36,male,19/09/2020 00:00,379396, אלטמן B12, אלטמן,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין B12']",3,44.9,,
31ef10d1806b4576b93e1337d856b827,36,male,19/09/2020 00:00, mp-00034947, Head PERF Shorts M מכנס, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",3,229.9,,
31ef10d1806b4576b93e1337d856b827,36,male,19/09/2020 00:00,15632, סולגאר קומפלקס ויטמיני B בתוספת צמחים, סולגאר,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'קומפלקסים ושילובים']",5,81.9,,
31ef10d1806b4576b93e1337d856b827,36,male,19/09/2020 00:00,262335, אלטמן חומצה פולית 400 מקג, אלטמן,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'חומצה פולית']",4,46.1,,
31ef10d1806b4576b93e1337d856b827,36,male,12/06/2020 00:00,622768, תנובה GO חטיף חלבון בטעם חמאת בוטנים, תנובה GO,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי חלבון']",5,11.9,,
31ef10d1806b4576b93e1337d856b827,36,male,12/06/2020 00:00,604078, נוטריקר טיפות שמן ויטמין D3 1000 יחב\ל, נוטריקר,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין D']",4,19.9,,
31ef10d1806b4576b93e1337d856b827,36,male,12/06/2020 00:00, mp-00008641, Sensiteva ויטמין D-1000 טבליות לבליעה/מציצה, Sensiteva,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין D']",2,64,,
31ef10d1806b4576b93e1337d856b827,36,male,12/06/2020 00:00, mp-00047679, AVIV.M&T מוט כיפוף מקצועי חוזק 60 ק\ג, AVIV.M&T,"[' ספורט וחוץ', 'מכשירי כושר ומשקולות', 'מתקני אימון']",5,74,,
31ef10d1806b4576b93e1337d856b827,36,male,16/11/2021 00:00, mp-00053541, NAUTICA קפוצון לגבר, NAUTICA,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'טרנינג - זקט וחלק עליון']",1,349,,
31ef10d1806b4576b93e1337d856b827,36,male,16/11/2021 00:00, mp-00053489, Nutrend 5 חטיפי חלבון Qwizz קרנצי  טעם קרמל מלוח, Nutrend,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי חלבון']",2,80,,
31ef10d1806b4576b93e1337d856b827,36,male,16/11/2021 00:00, mp-00035717, Head DAVIES Polo Shirt M חולצת פולו, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",3,209.9,,
31ef10d1806b4576b93e1337d856b827,36,male,16/11/2021 00:00, mp-00035104, Head FONT T-Shirt M, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",2,119.9,,
31ef10d1806b4576b93e1337d856b827,36,male,16/11/2021 00:00, mp-00035126, Head CLUB CHRIS T-Shirt M חולצת טי שארט, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",4,109.9,,
31ef10d1806b4576b93e1337d856b827,36,male,21/01/2022 00:00, mp-00036899, Spirulina Full Life סופר B קומפלקס, Spirulina Full Life,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'קומפלקסים ושילובים']",2,104,,
31ef10d1806b4576b93e1337d856b827,36,male,21/01/2022 00:00,614779, סופהרב כמוסות ויטמין B12+ חומצה פולית, סופהרב,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין B12']",5,89.9,,
31ef10d1806b4576b93e1337d856b827,36,male,21/01/2022 00:00, mp-00035307, Head PERF T-Shirt M חולצות טי שרט, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",4,229.9,,
31ef10d1806b4576b93e1337d856b827,36,male,21/01/2022 00:00,551627, אקוסאפ MAX ACTIVE ויטמין B12 מתיל קובלמין וחומצה פולית טבעית, אקוסאפ,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין B12']",5,119.9,,
31ef10d1806b4576b93e1337d856b827,36,male,21/01/2022 00:00,627286, לייף ויטמין D-1000 סוכריות למבוגרים, לייף,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין D']",1,27.9,,
31ef10d1806b4576b93e1337d856b827,36,male,21/01/2022 00:00,477372, לייף ויטמין C 500 קומפלקס, לייף,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין C']",2,34.9,,
e633aef713364a2e9d008862882409a2,44,female,28/02/2020 00:00,432948, נוטריקר שמן אורגנו, נוטריקר,"[' בריאות', 'תוספי תזונה', 'צמחי מרפא', 'צמחי מרפא אחרים']",1,149.9,,
e633aef713364a2e9d008862882409a2,44,female,28/02/2020 00:00,563615, לייף DENTAL מברשת שיניים חשמלית נטענת RECHARGEABLE, לייף,"[' טיפוח', 'היגיינת הפה', 'מברשות שיניים', 'מברשות שיניים חשמליות מבוגרים']",4,99.9,,
e633aef713364a2e9d008862882409a2,44,female,28/02/2020 00:00,571788, תלמה חטיף דגנים קוקומן, תלמה,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי דגנים מארזים לילדים']",2,15.9,,
e633aef713364a2e9d008862882409a2,44,female,28/02/2020 00:00,557218, מרידול משחת שיניים לחניכיים רגישות פרודונט אקספרט יעילות מוכחת קלינית, מרידול,"[' טיפוח', 'היגיינת הפה', 'משחות שיניים', 'משחות שיניים לטיפול בחניכיים']",4,25.9,,
e633aef713364a2e9d008862882409a2,44,female,28/02/2020 00:00,591157, לייף PROTEIN&FIBER ALL IN חטיף חלבון וסיבים בטעם קרמל מלוח, לייף,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי חלבון']",5,14.9,,
e633aef713364a2e9d008862882409a2,44,female,28/02/2020 00:00,279014, אלטמן קרנמיקס בייסיק תמצית חמוציות פטנטית וויטמין C, אלטמן,"[' בריאות', 'תוספי תזונה', 'צמחי מרפא', 'חמוציות']",4,67.5,,
e633aef713364a2e9d008862882409a2,44,female,04/02/2022 00:00,591614, לייף ALL IN חטיף חלבון - עוגיות קראנצ, לייף,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי חלבון']",5,17.9,,
e633aef713364a2e9d008862882409a2,44,female,04/02/2022 00:00,628393, אורל בי CROSS ACTION ראשים למברשת חשמלית, אורל בי,"[' טיפוח', 'היגיינת הפה', 'אביזרים למברשות שיניים', 'ראשים חלופיים למברשות שיניים מבוגרים']",1,149.9,,
e633aef713364a2e9d008862882409a2,44,female,04/02/2022 00:00,22553, הדס רגיעון סירופ צמחים לילדים ומבוגרים, הדס,"[' בריאות', 'רפואה טבעית', 'הרגעה טבעית']",5,54.9,,
e633aef713364a2e9d008862882409a2,44,female,02/02/2022 00:00,300469, טום וגרי משחת שיניים לילדים בטעם ענבים, טום וגרי,"[' טיפוח', 'היגיינת הפה', 'משחות שיניים', 'משחות שיניים ילדים']",4,9.9,,
e633aef713364a2e9d008862882409a2,44,female,02/02/2022 00:00,546911, אלטמן אשווגנדה, אלטמן,"[' בריאות', 'תוספי תזונה', 'צמחי מרפא', 'צמחי מרפא אחרים']",3,89.6,,
e633aef713364a2e9d008862882409a2,44,female,02/02/2022 00:00,502459, מרידול משחת שיניים הלבנה להגנה על החניכיים, מרידול,"[' טיפוח', 'היגיינת הפה', 'משחות שיניים', 'משחות שיניים לטיפול בחניכיים']",2,21.9,,
e633aef713364a2e9d008862882409a2,44,female,02/02/2022 00:00,437881, לייף Dental קיסם מברשת לניקוי יסודי בין השיניים מיקרו צר במיוחד, לייף,"[' טיפוח', 'היגיינת הפה', 'מברשות שיניים', 'מברשות אינטרדנטליות']",5,24.9,,
e633aef713364a2e9d008862882409a2,44,female,19/05/2021 00:00,620339, פארו 709-מברשת שיניים רכה 4 שורות אינטרספייס, פארו,"[' טיפוח', 'היגיינת הפה', 'מברשות שיניים', 'מברשות שיניים מבוגרים']",5,25.9,,
e633aef713364a2e9d008862882409a2,44,female,19/05/2021 00:00,574240, קולגייט משחת שיניים ילדים סמיילס גיל 2-5 בטעם שילדים אוהבים לשיני חלב, קולגייט,"[' טיפוח', 'היגיינת הפה', 'משחות שיניים', 'משחות שיניים ילדים']",3,9,,
e633aef713364a2e9d008862882409a2,44,female,19/05/2021 00:00,624833, אורל בי ראש מילוי iO לניקוי אולטימטיבי (שחור), אורל בי,"[' טיפוח', 'היגיינת הפה', 'אביזרים למברשות שיניים', 'ראשים חלופיים למברשות שיניים מבוגרים']",4,119.9,,
e633aef713364a2e9d008862882409a2,44,female,19/05/2021 00:00,161899, קולגייט מי פה פלאקס ללא אלכוהול, קולגייט,"[' טיפוח', 'היגיינת הפה', 'מי פה', 'מי פה מבוגרים']",5,31.9,,
e633aef713364a2e9d008862882409a2,44,female,09/04/2020 00:00, mp-00025078, Medical Beauty סילונית Travel מתקפלת לניקוי השיניים, Medical Beauty,"[' טיפוח', 'היגיינת הפה', 'ניקוי דנטלי וקיסמי שיניים', 'סילון מים דנטלי']",1,329,,
e633aef713364a2e9d008862882409a2,44,female,09/04/2020 00:00,440944, לייף שמן אקליפטוס, לייף,"[' בריאות', 'רפואה טבעית', 'שמני גוף ושמנים ארומטיים']",2,17.4,,
e633aef713364a2e9d008862882409a2,44,female,09/04/2020 00:00,11443, אקווה פרש משחת שיניים משאבה מנטה, אקווה פרש,"[' טיפוח', 'היגיינת הפה', 'משחות שיניים', 'משחות שיניים מבוגרים']",5,20.9,,
e633aef713364a2e9d008862882409a2,44,female,09/04/2020 00:00,584734, ליסטרין שטיפת פה נייטלי ריסט פועל בלילה בטעם מעודן, ליסטרין,"[' טיפוח', 'היגיינת הפה', 'מי פה', 'מי פה מבוגרים']",3,35.9,,
e633aef713364a2e9d008862882409a2,44,female,09/04/2020 00:00,627371, יומי ויטמין C ללא תוספת סוכר בטעם תפוז, יומי,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין C']",4,42.2,,
e633aef713364a2e9d008862882409a2,44,female,09/04/2020 00:00,419048, לייף Dental קיסם משולב מנטה משופר, לייף,"[' טיפוח', 'היגיינת הפה', 'ניקוי דנטלי וקיסמי שיניים', 'קיסמי שיניים']",2,11.9,,
8741b9e7203a4773b03182b09bad6363,30,male,26/04/2021 00:00, mp-00052937, POP בובת פופ, POP,"[' צעצועים ומשחקים', 'בובות ודמויות צעצוע', 'בובות POP']",5,89,,
8741b9e7203a4773b03182b09bad6363,30,male,26/04/2021 00:00, mp-00002389, באלי טוי אורגן אלקטרוני 37 קלידים כחול, באלי טוי,"[' צעצועים ומשחקים', 'צעצועים מוזיקליים', 'כלי נגינה צעצוע']",3,159.9,,
8741b9e7203a4773b03182b09bad6363,30,male,26/04/2021 00:00, mp-00011531, FILA חום כהה FOKAL כפכף, FILA,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'סנדלים וכפכפים']",1,89.9,,
8741b9e7203a4773b03182b09bad6363,30,male,26/04/2021 00:00, mp-00025430, MBT Racer 18 נעלי ריצה, MBT,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי ריצה לגברים']",5,349,,
8741b9e7203a4773b03182b09bad6363,30,male,26/04/2021 00:00, mp-00030989, הארי פוטר מחזיק מפתחות סליתרין, הארי פוטר,"[' אופנה', 'אופנת גברים', 'אקססוריז לגברים', 'מחזיקי מפתחות']",3,20,,
8741b9e7203a4773b03182b09bad6363,30,male,26/04/2021 00:00, mp-00002825, Bburago BURAGO  העיר שלך בית מלון, Bburago,"[' צעצועים ומשחקים', 'כלי רכב צעצוע', 'ערכות צעצוע של מכוניות מרוץ ומסלולים']",4,74.9,,
8741b9e7203a4773b03182b09bad6363,30,male,16/04/2021 00:00, mp-00030425, לוני טונס מכנס בוקסר טאז, לוני טונס,"[' אופנה', 'אופנת גברים', 'הלבשה תחתונה לגברים', 'תחתוני גברים']",2,49,,
8741b9e7203a4773b03182b09bad6363,30,male,16/04/2021 00:00, mp-00004294, Buki France מיני מעבדת בועות סבון מדליקות, Buki France,"[' צעצועים ומשחקים', 'צעצועים חינוכיים', 'ערכות של מדע וסיירות']",3,69,,
8741b9e7203a4773b03182b09bad6363,30,male,16/04/2021 00:00, mp-00042375, Mukikim רוק אנד רול - ערכת תופי בונגו מתקפלת, Mukikim,"[' צעצועים ומשחקים', 'צעצועים מוזיקליים', 'כלי נגינה צעצוע']",4,319,,
8741b9e7203a4773b03182b09bad6363,30,male,16/04/2021 00:00, mp-00054840, Walkers כפכפי סלייד עם סקוץ לגברים בצבע כחול, Walkers,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'סנדלים וכפכפים']",2,49,,
8741b9e7203a4773b03182b09bad6363,30,male,16/04/2021 00:00, mp-00011196, Viga ויגה מבוך חרוזים מתגלגל מהודר מעץ, Viga,"[' צעצועים ומשחקים', 'משחקי כאילו', 'כלי עבודה לילדים']",1,124.9,,
8741b9e7203a4773b03182b09bad6363,30,male,16/04/2021 00:00, mp-00040792, Dolu Toys מערבל בטון, Dolu Toys,"[' צעצועים ומשחקים', 'כלי רכב צעצוע', 'מכוניות צעצוע']",3,69,,
8741b9e7203a4773b03182b09bad6363,30,male,21/03/2022 00:00, mp-00010723, Viga הך פטיש קלאסי מעץ, Viga,"[' צעצועים ומשחקים', 'צעצועי בנייה', 'קוביות עץ']",2,64.9,,
8741b9e7203a4773b03182b09bad6363,30,male,21/03/2022 00:00, mp-00006679, YKI מיני סקוטר גרפיטי, YKI,"[' צעצועים ומשחקים', 'צעצועי רכיבה', 'קורקינטים וסקוטרים']",1,179,,
8741b9e7203a4773b03182b09bad6363,30,male,21/03/2022 00:00, mp-00047673, AVIV.M&T כדור פוטבול אמריקאי עור סינטטי PU דגם FRANKLIN GRIP RITE  - חום, AVIV.M&T,"[' צעצועים ומשחקים', 'צעצועי ספורט', 'כדורי פוטבול צעצוע']",4,84,,
8741b9e7203a4773b03182b09bad6363,30,male,21/03/2022 00:00, mp-00048560, NAUTICA טי שרט לגברים COTTON T, NAUTICA,"[' אופנה', 'אופנת גברים', 'חולצות לגבר', 'טי שירט']",4,80,,
8741b9e7203a4773b03182b09bad6363,30,male,21/03/2022 00:00, mp-00049167, מפרץ ההרפתקאות מכונית הצלה עם משגר ודמות של צייס, מפרץ ההרפתקאות,"[' צעצועים ומשחקים', 'כלי רכב צעצוע', 'מכוניות צעצוע']",2,99,,
8741b9e7203a4773b03182b09bad6363,30,male,21/03/2022 00:00, mp-00034211, Disney שולחן עץ פו הדב + 2 כיסאות, Disney,"[' לבית', 'ריהוט', 'רהיטי ילדים', 'כסאות ושולחנות ילדים']",2,279,,
8741b9e7203a4773b03182b09bad6363,30,male,06/09/2021 00:00, mp-00022643, Viga חשבונייה צבעונית, Viga,"[' צעצועים ומשחקים', 'צעצועי בנייה', 'קוביות עץ']",5,74.9,,
8741b9e7203a4773b03182b09bad6363,30,male,06/09/2021 00:00, mp-00011974, Plus Plus משחק הרכבה לבנייה חופשית - רכבי כיבוי והצלה, Plus Plus,"[' צעצועים ומשחקים', 'צעצועי בנייה', 'קוביות משחק משתלבות']",2,169,,
8741b9e7203a4773b03182b09bad6363,30,male,06/09/2021 00:00, mp-00045862, Peg Perego טרקטור פדלים לילדים עם כף קדמית עולה ויורדת ושילדת ברזל Excavator Maxi, Peg Perego,"[' צעצועים ומשחקים', 'צעצועי רכיבה', 'צעצועי פדלים']",1,849,,
8741b9e7203a4773b03182b09bad6363,30,male,06/09/2021 00:00, mp-00018248, NERF 20 חצי ספוג נרף אולטרה, NERF,"[' צעצועים ומשחקים', 'משחקי חוץ', 'רובי משחק לילדים']",3,81,,
8741b9e7203a4773b03182b09bad6363,30,male,06/09/2021 00:00, mp-00034929, Head CLUB Bermudas M מכנסים, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",1,159.9,,
8741b9e7203a4773b03182b09bad6363,30,male,27/12/2021 00:00, mp-00041331, Tooky Toy פאזל לוח עץ מתומן 64 חלקים צבעוניים וכרטיסיות לבניית מגוון צורות גיאומטריות, Tooky Toy,"[' צעצועים ומשחקים', 'משחקי קופסה', 'משחקי לוח']",1,69,,
8741b9e7203a4773b03182b09bad6363,30,male,27/12/2021 00:00, mp-00047227, Tobot מיני טובוט R אר - רובוט לוחם עם רובה מהסדרה האהובה המשנה צורה לכבאית, Tobot,"[' צעצועים ומשחקים', 'צעצועי כלי נשק ורובוטים', 'צעצועים רובוטיים']",3,69,,
